# page_id, page_title, page_namespace, rev_id, rev_timestamp, rev_datetime, text_id, txt, txt_ru
'2281028', 'Гл_goh_1', '10', '2302278', '20210731190442', '2021/07/31 19:04:42', '2302170', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 1. <includeonly>[[Категория:Древневерхненемецкие глаголы]][[Категория:Сильные древневерхненемецкие глаголы]][[Категория:Древневерхненемецкие глаголы класс 1]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/goh]]</noinclude>', NULL
'2281032', 'Гл_goh_2', '10', '2302282', '20210731191845', '2021/07/31 19:18:45', '2302174', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 2. <includeonly>[[Категория:Древневерхненемецкие глаголы]][[Категория:Сильные древневерхненемецкие глаголы]][[Категория:Древневерхненемецкие глаголы класс 2]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/goh]]</noinclude>', NULL
'2281035', 'Гл_goh_4', '10', '2302285', '20210731192319', '2021/07/31 19:23:19', '2302177', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 4. <includeonly>[[Категория:Древневерхненемецкие глаголы]][[Категория:Сильные древневерхненемецкие глаголы]][[Категория:Древневерхненемецкие глаголы класс 4]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/goh]]</noinclude>', NULL
'2281038', 'Гл_goh_5', '10', '2302288', '20210731192554', '2021/07/31 19:25:54', '2302180', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 5. <includeonly>[[Категория:Древневерхненемецкие глаголы]][[Категория:Сильные древневерхненемецкие глаголы]][[Категория:Древневерхненемецкие глаголы класс 5]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/goh]]</noinclude>', NULL
'2281041', 'Гл_goh_6', '10', '2302291', '20210731192833', '2021/07/31 19:28:33', '2302183', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 6. <includeonly>[[Категория:Древневерхненемецкие глаголы]][[Категория:Сильные древневерхненемецкие глаголы]][[Категория:Древневерхненемецкие глаголы класс 6]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/goh]]</noinclude>', NULL
'2281045', 'Гл_odt_1', '10', '2302295', '20210731193728', '2021/07/31 19:37:28', '2302187', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 1. <includeonly>[[Категория:Древненидерландские глаголы]][[Категория:Сильные древненидерландские глаголы]][[Категория:Древненидерландские глаголы класс 1]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/odt]]</noinclude>', NULL
'2281050', 'Гл_odt_2', '10', '2302300', '20210731194333', '2021/07/31 19:43:33', '2302192', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 2. <includeonly>[[Категория:Древненидерландские глаголы]][[Категория:Сильные древненидерландские глаголы]][[Категория:Древненидерландские глаголы класс 2]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/odt]]</noinclude>', NULL
'2281052', 'Гл_odt_6', '10', '2302302', '20210731194353', '2021/07/31 19:43:53', '2302194', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 6. <includeonly>[[Категория:Древненидерландские глаголы]][[Категория:Сильные древненидерландские глаголы]][[Категория:Древненидерландские глаголы класс 6]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/odt]]</noinclude>', NULL
'2281058', 'Гл_odt_3', '10', '2302308', '20210731195032', '2021/07/31 19:50:32', '2302200', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 3. <includeonly>[[Категория:Древненидерландские глаголы]][[Категория:Сильные древненидерландские глаголы]][[Категория:Древненидерландские глаголы класс 3]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/odt]]</noinclude>', NULL
'2281063', 'Гл_odt_4', '10', '2302313', '20210731195632', '2021/07/31 19:56:32', '2302205', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 4. <includeonly>[[Категория:Древненидерландские глаголы]][[Категория:Сильные древненидерландские глаголы]][[Категория:Древненидерландские глаголы класс 4]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/odt]]</noinclude>', NULL
'2281067', 'Гл_odt_5', '10', '2302317', '20210731195944', '2021/07/31 19:59:44', '2302209', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 5. <includeonly>[[Категория:Древненидерландские глаголы]][[Категория:Сильные древненидерландские глаголы]][[Категория:Древненидерландские глаголы класс 5]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/odt]]</noinclude>', NULL
'2281075', 'Гл_odt_7', '10', '2302325', '20210731200919', '2021/07/31 20:09:19', '2302217', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 7. <includeonly>[[Категория:Древненидерландские глаголы]][[Категория:Сильные древненидерландские глаголы]][[Категория:Древненидерландские глаголы класс 7]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/odt]]</noinclude>', NULL
'2281078', 'Гл_goh_7', '10', '2302328', '20210731201338', '2021/07/31 20:13:38', '2302220', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 7. <includeonly>[[Категория:Древневерхненемецкие глаголы]][[Категория:Сильные древневерхненемецкие глаголы]][[Категория:Древневерхненемецкие глаголы класс 7]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/goh]]</noinclude>', NULL
'2281080', 'Гл_goh_3', '10', '2302330', '20210731201602', '2021/07/31 20:16:02', '2302222', '<b>{{{слоги|}}}</b>\n\nГлагол, тип спряжения — 3. <includeonly>[[Категория:Древневерхненемецкие глаголы]][[Категория:Сильные древневерхненемецкие глаголы]][[Категория:Древневерхненемецкие глаголы класс 3]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/goh]]</noinclude>', NULL
'2282838', 'Гл_uk_нес_3b', '10', '2304125', '20210810114129', '2021/08/10 11:41:29', '2304017', '{{спряжения uk\n|Я={{{основа|{{{1}}}}}}ну́\n|Я (прош.)={{{основа|{{{1}}}}}}ну́в\n|Я (буд.)={{{основа|{{{1}}}}}}ну́тиму\n|Ты={{{основа|{{{1}}}}}}не́ш\n|Ты (прош.)={{{основа|{{{1}}}}}}ну́в<br />{{{основа|{{{1}}}}}}ну́ла\n|Ты (буд.)={{{основа|{{{1}}}}}}ну́тимеш\n|Ты (повел.)={{{основа|{{{1}}}}}}ни́\n|Он/она/оно={{{основа|{{{1}}}}}}не́\n|Он/она/оно (прош.)={{#if:{{{безличный|}}}||{{{основа|{{{1}}}}}}ну́в<br />{{{основа|{{{1}}}}}}ну́ла<br />}}{{{основа|{{{1}}}}}}ну́ло\n|Он/она/оно (буд.)={{{основа|{{{1}}}}}}ну́тиме\n|Мы={{{основа|{{{1}}}}}}немо́\n|Мы (прош.)={{{основа|{{{1}}}}}}ну́ли\n|Мы (буд.)={{{основа|{{{1}}}}}}ну́тимем(о)\n|Мы (повел.)={{{основа|{{{1}}}}}}ні́мо\n|Вы={{{основа|{{{1}}}}}}нете́\n|Вы (прош.)={{{основа|{{{1}}}}}}ну́ли\n|Вы (буд.)={{{основа|{{{1}}}}}}ну́тимете\n|Вы (повел.)={{{основа|{{{1}}}}}}ні́ть\n|Они={{{основа|{{{1}}}}}}ну́ть\n|Они (прош.)={{{основа|{{{1}}}}}}ну́ли\n|Они (буд.)={{{основа|{{{1}}}}}}ну́тимуть\n|ПричНаст=<!--{{{основа|{{{1}}}}}}ячи-->\n|ПричСтрад={{#if:{{{НП|}}}|-|{{{основа|{{{1}}}}}}ну́тий}}\n|ДеепрНаст=<!--{{{основа|{{{1}}}}}}учи-->\n|ДеепрПрош={{{основа|{{{1}}}}}}шну́вши\n|безличный={{{безличный|}}}\n}}\n<b>{{{слоги|}}}</b> \n\nГлагол, [[несовершенный вид]], {{#if:{{{НП|}}}|[[непереходный]]|[[переходный]]}}, тип спряжения 3b по классификации А. А. Зализняка{{#if:{{{соотв-мн|}}}|. Соответствующие глаголы совершенного вида{{-}}{{aslinks|{{{соотв-мн|}}}}}|{{#if:{{{соотв|}}}|. Соответствующий глагол совершенного вида{{-}}{{aslinks|{{{соотв}}}}}}}}}.<includeonly>[[Категория:Украинские глаголы, спряжение 3b]][[Категория:Несовершенный вид/uk]][[Категория:{{#if:{{{НП|}}}|Неп|П}}ереходные глаголы/uk]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/uk]]</noinclude>', NULL
'2282845', 'Гл_uk_нес_3c', '10', '2304132', '20210810114037', '2021/08/10 11:40:37', '2304024', '{{спряжения uk\n|Я={{{основа|{{{1}}}}}}ну́\n|Я (прош.)={{{основа|{{{1}}}}}}ну́в\n|Я (буд.)={{{основа|{{{1}}}}}}ну́тиму\n|Ты={{{основа1|{{{2}}}}}}неш\n|Ты (прош.)={{{основа|{{{1}}}}}}ну́в<br />{{{основа|{{{1}}}}}}ну́ла\n|Ты (буд.)={{{основа|{{{1}}}}}}ну́тимеш\n|Ты (повел.)={{{основа|{{{1}}}}}}ни́\n|Он/она/оно={{{основа1|{{{2}}}}}}не\n|Он/она/оно (прош.)={{#if:{{{безличный|}}}||{{{основа|{{{1}}}}}}ну́в<br />{{{основа|{{{1}}}}}}ну́ла<br />}}{{{основа|{{{1}}}}}}ну́ло\n|Он/она/оно (буд.)={{{основа|{{{1}}}}}}ну́тиме\n|Мы={{{основа1|{{{2}}}}}}немо\n|Мы (прош.)={{{основа|{{{1}}}}}}ну́ли\n|Мы (буд.)={{{основа|{{{1}}}}}}ну́тимем(о)\n|Мы (повел.)={{{основа|{{{1}}}}}}ні́м(о)\n|Вы={{{основа1|{{{2}}}}}}нете\n|Вы (прош.)={{{основа|{{{1}}}}}}ну́ли\n|Вы (буд.)={{{основа|{{{1}}}}}}ну́тимете\n|Вы (повел.)={{{основа|{{{1}}}}}}ні́ть\n|Они={{{основа1|{{{2}}}}}}нуть\n|Они (прош.)={{{основа|{{{1}}}}}}ну́ли\n|Они (буд.)={{{основа|{{{1}}}}}}ну́тимуть\n|ПричНаст=<!--{{{основа|{{{1}}}}}}ячи-->\n|ПричСтрад=<!--{{#if:{{{НП|}}}|-|{{{основа|{{{1}}}}}}ну́тий}}-->\n|ДеепрНаст=<!--{{{основа|{{{1}}}}}}учи-->\n|ДеепрПрош={{{основа|{{{1}}}}}}шну́вши\n|безличный={{{безличный|}}}\n}}\n<b>{{{слоги|}}}</b> \n\nГлагол, [[несовершенный вид]], {{#if:{{{НП|}}}|[[непереходный]]|[[переходный]]}}, тип спряжения 3c по классификации А. А. Зализняка{{#if:{{{соотв-мн|}}}|. Соответствующие глаголы совершенного вида{{-}}{{aslinks|{{{соотв-мн|}}}}}|{{#if:{{{соотв|}}}|. Соответствующий глагол совершенного вида{{-}}{{aslinks|{{{соотв}}}}}}}}}.<includeonly>[[Категория:Украинские глаголы, спряжение 3c]][[Категория:Несовершенный вид/uk]][[Категория:{{#if:{{{НП|}}}|Неп|П}}ереходные глаголы/uk]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/uk]]</noinclude>', NULL
'2282850', 'Гл_uk_сов_3c', '10', '2304137', '20210810113533', '2021/08/10 11:35:33', '2304029', '{{спряженияСВ uk\n|Я (прош.)={{{основа|{{{1}}}}}}ну́в\n|Я (буд.)={{{основа|{{{1}}}}}}ну́\n|Ты (прош.)={{{основа|{{{1}}}}}}ну́в<br />{{{основа|{{{1}}}}}}ну́ла\n|Ты (буд.)={{{основа1|{{{2}}}}}}неш\n|Ты (повел.)={{{основа|{{{1}}}}}}ни́\n|Он/она/оно (прош.)={{{основа|{{{1}}}}}}ну́в<br />{{{основа|{{{1}}}}}}ну́ла<br />{{{основа|{{{1}}}}}}ну́ло\n|Он/она/оно (буд.)={{{основа1|{{{2}}}}}}не\n|-\n|Мы (прош.)={{{основа|{{{1}}}}}}ну́ли\n|Мы (буд.)={{{основа1|{{{2}}}}}}нем(о)\n|Мы (повел.)={{{основа|{{{1}}}}}}ні́м(о)\n|Вы (прош.)={{{основа|{{{1}}}}}}ну́ли\n|Вы (буд.)={{{основа1|{{{2}}}}}}нете\n|Вы (повел.)={{{основа|{{{1}}}}}}ні́ть\n|Они (прош.)={{{основа|{{{1}}}}}}ну́ли\n|Они (буд.)={{{основа1|{{{2}}}}}}нуть\n|ПричПрош=<!--{{{основа|{{{1}}}}}}ну́вши-->\n|ПричСтрад={{{основа1|{{{2}}}}}}нений, {{{основа1|{{{2}}}}}}нутий\n|ДеепрПрош={{{основа|{{{1}}}}}}ну́вши\n}}\n<b>{{{слоги|}}}</b>\n\nГлагол, [[совершенный вид]], {{#if:{{{НП|}}}|[[непереходный]]|[[переходный]]}}, тип спряжения 3c по классификации А. А. Зализняка{{#if:{{{соотв-мн|}}}|. Соответствующие глаголы совершенного вида{{-}}{{aslinks|{{{соотв-мн|}}}}}|{{#if:{{{соотв|}}}|. Соответствующий глагол совершенного вида{{-}}{{aslinks|{{{соотв}}}}}}}}}.<includeonly>[[Категория:Украинские глаголы, спряжение 3c]][[Категория:Совершенный вид/uk]][[Категория:{{#if:{{{НП|}}}|Неп|П}}ереходные глаголы/uk]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/uk]]</noinclude>', NULL
'2282936', 'Гл_uk_сов_7b-д', '10', '2304228', '20210810155733', '2021/08/10 15:57:33', '2304120', '{{спряженияСВ uk\n|Я (прош.)={{{основа|{{{1}}}}}}а́в\n|Я (буд.)={{{основа1|{{{2}}}}}}ду́\n|Ты (прош.)={{{основа|{{{1}}}}}}а́в<br />{{{основа|{{{1}}}}}}а́ла\n|Ты (буд.)={{{основа1|{{{2}}}}}}де́ш\n|Ты (повел.)={{{основа1|{{{2}}}}}}ди́\n|Он/она/оно (прош.)={{{основа|{{{1}}}}}}а́в<br />{{{основа|{{{1}}}}}}а́ла<br />{{{основа|{{{1}}}}}}а́ло\n|Он/она/оно (буд.)={{{основа1|{{{2}}}}}}де́\n|-\n|Мы (прош.)={{{основа|{{{1}}}}}}а́ли\n|Мы (буд.)={{{основа1|{{{2}}}}}}демо́<br />{{{основа1|{{{2}}}}}}де́м\n|Мы (повел.)={{{основа1|{{{2}}}}}}ді́м(о)\n|Вы (прош.)={{{основа|{{{1}}}}}}а́ли\n|Вы (буд.)={{{основа1|{{{2}}}}}}дете́\n|Вы (повел.)={{{основа1|{{{2}}}}}}ді́ть\n|Они (прош.)={{{основа|{{{1}}}}}}а́ли\n|Они (буд.)={{{основа1|{{{2}}}}}}ду́ть\n|ПричПрош=<!--{{{основа|{{{1}}}}}}нувши-->\n|ПричСтрад={{#if:{{{НП|}}}|—|{{{основа|{{{1}}}}}}áдений}}\n|ДеепрПрош={{{основа|{{{1}}}}}}áвши\n}}\n<b>{{{слоги|}}}</b>\n\nГлагол, [[совершенный вид]], {{#if:{{{НП|}}}|[[непереходный]]|[[переходный]]}}, тип спряжения 7b по классификации А. А. Зализняка{{#if:{{{соотв-мн|}}}|. Соответствующие глаголы совершенного вида{{-}}{{aslinks|{{{соотв-мн|}}}}}|{{#if:{{{соотв|}}}|. Соответствующий глагол совершенного вида{{-}}{{aslinks|{{{соотв}}}}}}}}}.<includeonly>[[Категория:Украинские глаголы, спряжение 7b]][[Категория:Совершенный вид/uk]][[Категория:{{#if:{{{НП|}}}|Неп|П}}ереходные глаголы/uk]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/uk]]</noinclude>', NULL
'2282944', 'Гл_uk_нес_7b-д', '10', '2304236', '20210810154158', '2021/08/10 15:41:58', '2304128', '{{спряжения uk\n|Я={{{основа1|{{{2}}}}}}ду́\n|Я (прош.)={{{основа|{{{1}}}}}}в\n|Я (буд.)={{{основа|{{{1}}}}}}стиму\n|Ты={{{основа1|{{{2}}}}}}де́ш\n|Ты (прош.)={{{основа|{{{1}}}}}}в<br />{{{основа|{{{1}}}}}}ла\n|Ты (буд.)={{{основа|{{{1}}}}}}стимеш\n|Ты (повел.)={{{основа1|{{{2}}}}}}ди́\n|Он/она/оно={{{основа1|{{{2}}}}}}де́\n|Он/она/оно (прош.)={{{основа|{{{1}}}}}}в<br />{{{основа|{{{1}}}}}}ла<br />{{{основа|{{{1}}}}}}ло\n|Он/она/оно (буд.)={{{основа|{{{1}}}}}}стиме\n|-\n|Мы={{{основа1|{{{2}}}}}}де́м<br />{{{основа1|{{{2}}}}}}демо́\n|Мы (прош.)={{{основа|{{{1}}}}}}ли\n|Мы (буд.)={{{основа|{{{1}}}}}}стимем(о)\n|Мы (повел.)={{{основа1|{{{2}}}}}}ді́м(о)\n|Вы={{{основа1|{{{2}}}}}}дете́\n|Вы (прош.)={{{основа|{{{1}}}}}}ли\n|Вы (буд.)={{{основа|{{{1}}}}}}стимете\n|Вы (повел.)={{{основа1|{{{2}}}}}}ді́ть\n|Они={{{основа1|{{{2}}}}}}ду́ть\n|Они (прош.)={{{основа|{{{1}}}}}}ли\n|Они (буд.)={{{основа|{{{1}}}}}}стимуть\n|ПричНаст=<!--{{{основа|{{{1}}}}}}ючи-->\n|ПричПрош=<!--{{{основа|{{{1}}}}}}ши-->\n|ПричСтрад={{#if:{{{НП|}}}|—|{{{основа|{{{1}}}}}}дений}}\n|ДеепрНаст=\n|ДеепрПрош={{{основа|{{{1}}}}}}вши\n}}\n<b>{{{слоги|}}}</b>\n\nГлагол, [[несовершенный вид]], {{#if:{{{НП|}}}|[[непереходный]]|[[переходный]]}}, тип спряжения 7b по классификации А. А. Зализняка{{#if:{{{соотв-мн|}}}|. Соответствующие глаголы совершенного вида{{-}}{{aslinks|{{{соотв-мн|}}}}}|{{#if:{{{соотв|}}}|. Соответствующий глагол совершенного вида{{-}}{{aslinks|{{{соотв}}}}}}}}}.<includeonly>[[Категория:Украинские глаголы, спряжение 7b]][[Категория:Несовершенный вид/uk]][[Категория:{{#if:{{{НП|}}}|Неп|П}}ереходные глаголы/uk]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/uk]]</noinclude>', NULL
'2282951', 'Гл_uk_нес_7b-с', '10', '2304243', '20220323065420', '2022/03/23 06:54:20', '2304135', '{{спряжения uk\n|Я={{{основа1|{{{2}}}}}}су́\n|Я (прош.)={{{основа|{{{1}}}}}}с\n|Я (буд.)={{{основа|{{{1}}}}}}стиму\n|Ты={{{основа1|{{{2}}}}}}се́ш\n|Ты (прош.)={{{основа|{{{1}}}}}}с<br />{{{основа|{{{1}}}}}}сла\n|Ты (буд.)={{{основа|{{{1}}}}}}стимеш\n|Ты (повел.)={{{основа1|{{{2}}}}}}си́\n|Он/она/оно={{{основа1|{{{2}}}}}}се́\n|Он/она/оно (прош.)={{{основа|{{{1}}}}}}с<br />{{{основа|{{{1}}}}}}сла<br />{{{основа|{{{1}}}}}}сло\n|Он/она/оно (буд.)={{{основа|{{{1}}}}}}стиме\n|-\n|Мы={{{основа1|{{{2}}}}}}се́м<br />{{{основа1|{{{2}}}}}}семо́\n|Мы (прош.)={{{основа|{{{1}}}}}}сли\n|Мы (буд.)={{{основа|{{{1}}}}}}стимем(о)\n|Мы (повел.)={{{основа1|{{{2}}}}}}сі́м(о)\n|Вы={{{основа1|{{{2}}}}}}сете́\n|Вы (прош.)={{{основа|{{{1}}}}}}сли\n|Вы (буд.)={{{основа|{{{1}}}}}}стимете\n|Вы (повел.)={{{основа1|{{{2}}}}}}сі́ть\n|Они={{{основа1|{{{2}}}}}}су́ть\n|Они (прош.)={{{основа|{{{1}}}}}}сли\n|Они (буд.)={{{основа|{{{1}}}}}}стимуть\n|ПричНаст=<!--{{{основа|{{{1}}}}}}ючи-->\n|ПричПрош=<!--{{{основа|{{{1}}}}}}ши-->\n|ПричСтрад=<!--{{#if:{{{НП|}}}|—|{{{основа|{{{1}}}}}}сений}}-->\n|ДеепрНаст=\n|ДеепрПрош=<!--{{{основа|{{{1}}}}}}сши-->\n}}\n<b>{{{слоги|}}}</b>\n\nГлагол, [[несовершенный вид]], {{#if:{{{НП|}}}|[[непереходный]]|[[переходный]]}}, тип спряжения 7b по классификации А. А. Зализняка{{#if:{{{соотв-мн|}}}|. Соответствующие глаголы совершенного вида{{-}}{{aslinks|{{{соотв-мн|}}}}}|{{#if:{{{соотв|}}}|. Соответствующий глагол совершенного вида{{-}}{{aslinks|{{{соотв}}}}}}}}}.<includeonly>[[Категория:Украинские глаголы, спряжение 7b]][[Категория:Несовершенный вид/uk]][[Категория:{{#if:{{{НП|}}}|Неп|П}}ереходные глаголы/uk]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/uk]]</noinclude>', NULL
'2282956', 'Гл_uk_нес_7b-т', '10', '2304248', '20210810161906', '2021/08/10 16:19:06', '2304140', '{{спряжения uk\n|Я={{{основа|{{{1}}}}}}ту́\n|Я (прош.)={{{основа1|{{{2}}}}}}\n|Я (буд.)={{{основа|{{{1}}}}}}сти́му\n|Ты={{{основа|{{{1}}}}}}те́ш\n|Ты (прош.)={{{основа1|{{{2}}}}}}<br />{{{основа|{{{1}}}}}}ла́\n|Ты (буд.)={{{основа|{{{1}}}}}}сти́меш\n|Ты (повел.)={{{основа|{{{1}}}}}}ти́\n|Он/она/оно={{{основа|{{{1}}}}}}те́\n|Он/она/оно (прош.)={{{основа1|{{{2}}}}}}<br />{{{основа|{{{1}}}}}}ла́<br />{{{основа|{{{1}}}}}}ло́\n|Он/она/оно (буд.)={{{основа|{{{1}}}}}}сти́ме\n|-\n|Мы={{{основа|{{{1}}}}}}те́м<br />{{{основа|{{{1}}}}}}темо́\n|Мы (прош.)={{{основа|{{{1}}}}}}ли́\n|Мы (буд.)={{{основа|{{{1}}}}}}сти́мем(о)\n|Мы (повел.)={{{основа|{{{1}}}}}}ті́м(о)\n|Вы={{{основа|{{{1}}}}}}тете́\n|Вы (прош.)={{{основа|{{{1}}}}}}ли́\n|Вы (буд.)={{{основа|{{{1}}}}}}сти́мете\n|Вы (повел.)={{{основа|{{{1}}}}}}ті́ть\n|Они={{{основа|{{{1}}}}}}ту́ть\n|Они (прош.)={{{основа|{{{1}}}}}}ли́\n|Они (буд.)={{{основа|{{{1}}}}}}сти́муть\n|ПричНаст=<!--{{{основа|{{{1}}}}}}ючи-->\n|ПричПрош=<!--{{{основа|{{{1}}}}}}ши-->\n|ПричСтрад={{#if:{{{НП|}}}|—|{{{основа2|{{{3}}}}}}тений}}\n|ДеепрНаст=\n|ДеепрПрош={{{основа1|{{{2}}}}}}ши\n}}\n<b>{{{слоги|}}}</b>\n\nГлагол, [[несовершенный вид]], {{#if:{{{НП|}}}|[[непереходный]]|[[переходный]]}}, тип спряжения 7b по классификации А. А. Зализняка{{#if:{{{соотв-мн|}}}|. Соответствующие глаголы совершенного вида{{-}}{{aslinks|{{{соотв-мн|}}}}}|{{#if:{{{соотв|}}}|. Соответствующий глагол совершенного вида{{-}}{{aslinks|{{{соотв}}}}}}}}}.<includeonly>[[Категория:Украинские глаголы, спряжение 7b]][[Категория:Несовершенный вид/uk]][[Категория:{{#if:{{{НП|}}}|Неп|П}}ереходные глаголы/uk]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/uk]]</noinclude>', NULL
'2282963', 'Гл_uk_сов_7b-т', '10', '2304255', '20210810172252', '2021/08/10 17:22:52', '2304147', '{{спряженияСВ uk\n|Я (прош.)={{{основа1|{{{2}}}}}}\n|Я (буд.)={{{основа|{{{1}}}}}}ту́\n|Ты (прош.)={{{основа1|{{{2}}}}}}<br />{{{основа|{{{1}}}}}}ла́\n|Ты (буд.)={{{основа|{{{1}}}}}}те́ш\n|Ты (повел.)={{{основа|{{{1}}}}}}ти́\n|Он/она/оно (прош.)={{{основа1|{{{2}}}}}}<br />{{{основа|{{{1}}}}}}ла́<br />{{{основа|{{{1}}}}}}ло́\n|Он/она/оно (буд.)={{{основа|{{{1}}}}}}те́\n|-\n|Мы (прош.)={{{основа|{{{1}}}}}}ли́\n|Мы (буд.)={{{основа|{{{1}}}}}}темо́<br />{{{основа|{{{1}}}}}}те́м\n|Мы (повел.)={{{основа|{{{1}}}}}}ті́м(о)\n|Вы (прош.)={{{основа|{{{1}}}}}}ли́\n|Вы (буд.)={{{основа|{{{1}}}}}}тете́\n|Вы (повел.)={{{основа|{{{1}}}}}}ті́ть\n|Они (прош.)={{{основа|{{{1}}}}}}ли́\n|Они (буд.)={{{основа|{{{1}}}}}}ту́ть\n|ПричПрош=<!--{{{основа|{{{1}}}}}}вши-->\n|ПричСтрад={{#if:{{{НП|}}}|—|{{{основа2|{{{3}}}}}}тений}}\n|ДеепрПрош={{{основа1|{{{2}}}}}}ши\n}}\n<b>{{{слоги|}}}</b>\n\nГлагол, [[совершенный вид]], {{#if:{{{НП|}}}|[[непереходный]]|[[переходный]]}}, тип спряжения 7b по классификации А. А. Зализняка{{#if:{{{соотв-мн|}}}|. Соответствующие глаголы совершенного вида{{-}}{{aslinks|{{{соотв-мн|}}}}}|{{#if:{{{соотв|}}}|. Соответствующий глагол совершенного вида{{-}}{{aslinks|{{{соотв}}}}}}}}}.<includeonly>[[Категория:Украинские глаголы, спряжение 7b]][[Категория:Совершенный вид/uk]][[Категория:{{#if:{{{НП|}}}|Неп|П}}ереходные глаголы/uk]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/uk]]</noinclude>', NULL
'2284914', 'Гл_ru_6a-т-и-сяСВ', '10', '2306231', '20210819181959', '2021/08/19 18:19:59', '2306123', '{{Гл-блок\n<noinclude>|шаблон-кат=1</noinclude>\n|Я          ={{{основа1}}}усь\n|Я (прош.)  ={{{основа}}}ался<br />{{{основа}}}алась\n|Мы         ={{{основа1}}}емся\n|Мы (прош.) ={{{основа}}}ались\n|Мы (повел.) ={{{основа1}}}емся <br />{{{основа1}}}емтесь\n|Ты         ={{{основа1}}}ись\n|Ты (прош.) ={{{основа}}}ался<br />{{{основа}}}алась\n|Ты (повел.)={{{основа1}}}ись\n|Вы         ={{{основа1}}}етесь\n|Вы (прош.) ={{{основа}}}ались\n|Вы (повел.)={{{основа1}}}итесь\n|Он/она/оно ={{{основа1}}}ется\n|Он/она/оно (прош.)={{{основа}}}ался<br />{{{основа}}}алась<br />{{{основа}}}алось\n|Они        ={{{основа1}}}утся\n|Они (прош.)={{{основа}}}ались\n|Прич = {{{основа}}}авшийся\n|Деепр = {{{основа}}}авшись\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|спряжение=6a\n|вид=с\n|возвратный=1\n|НП=1\n|соотв={{{соотв|}}}\n|соотв-мн={{{соотв-мн|}}}\n}}', NULL
'2285187', 'Гл_ru_5a^-гн-сяСВ', '10', '2306507', '20210821023607', '2021/08/21 02:36:07', '2306399', '{{Гл-блок\n<noinclude>|шаблон-кат=1</noinclude>\n|Я          ={{{основа1}}}юсь\n|Я (прош.)  ={{{основа}}}ался<br />{{{основа}}}алась\n|Мы         ={{{основа1}}}имся\n|Мы (прош.) ={{{основа}}}ались\n|Мы (повел.) ={{{основа1}}}имся <br />{{{основа1}}}имтесь\n|Ты         ={{{основа1}}}ишься\n|Ты (прош.) ={{{основа}}}ался<br />{{{основа}}}алась\n|Ты (повел.)={{{основа1}}}ись\n|Вы         ={{{основа1}}}итесь\n|Вы (прош.) ={{{основа}}}ались\n|Вы (повел.)={{{основа1}}}итесь\n|Он/она/оно ={{{основа1}}}ится\n|Он/она/оно (прош.)={{{основа}}}ался<br />{{{основа1}}}алась<br />{{{основа}}}алось\n|Они        ={{{основа1}}}ятся\n|Они (прош.)={{{основа}}}ались\n|Прич   = {{{основа}}}авшийся\n|Деепр  = {{{основа}}}авшись\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|спряжение=5a^\n|вид=с\n|возвратный=1\n|НП=1\n|соотв={{{соотв|}}}\n|соотв-мн={{{соотв-мн|}}}\n}}', NULL
